Dato,Tid,Globalstraling,Solskinstid,Lufttemperatur,"Relativ luftfuktighet",Vindretning,Vindstyrke,Lufttrykk,Vindkast
2021-08-09,13:40,75,0,18.7,64,341,3,999.5,5.4
2021-08-09,13:50,37.7,0,18.5,67,334,4,999.9,5.4
2021-08-09,14:00,15.7,0,18.3,69,323,2.2,1000,3.6
2021-08-09,14:10,39.9,0,16,77,184,4.9,1000.5,12.2
2021-08-09,14:20,66.8,0,16,83,112,1.7,1000.4,4.2
2021-08-09,14:30,112.6,0,15.6,83,108,2,1000.4,3.3
2021-08-09,14:40,103.6,0,15.4,83,135,0.9,1000.4,1.8
2021-08-09,14:50,74.4,0,15.7,83,160,1.3,1000.4,2.1
2021-08-09,15:00,47.9,0,15.7,83,149,1.4,1000.5,2.7
2021-08-09,15:10,66,0,15.7,83,138,1.9,1000.5,3
2021-08-09,15:20,29.7,0,15.5,85,124,0.6,1000.7,1.5
2021-08-09,15:30,57.1,0,15.8,86,131,0.8,1000.9,2.1
2021-08-09,15:40,145.1,0,15.7,87,87,1.3,1000.7,2.4
2021-08-09,15:50,171.3,0,15.8,88,114,1.3,1000.7,2.4
2021-08-09,16:00,157.8,0.7,15.7,88,116,1.5,1000.7,2.1
2021-08-09,16:10,297.6,6,15.9,87,115,1.2,1000.5,2.1
2021-08-09,16:20,187.2,1.7,16,88,134,1,1000.4,1.8
2021-08-09,16:30,124.5,0.7,16,86,137,0.5,1000.5,0.9
2021-08-09,16:40,88,0,16,85,133,0.2,1000.9,0.6
2021-08-09,16:50,119.6,2,16,85,128,0.2,1000.5,0.6
2021-08-09,17:00,162.3,2.7,16.3,85,118,0.2,1000.7,0.6
2021-08-09,17:10,159.8,3,16.5,86,112,0,1000.7,0.3
2021-08-09,17:20,109.9,0,16.9,85,133,0.7,1000.9,1.5
2021-08-09,17:30,83.2,0,17.2,85,136,0.2,1000.4,0.6
2021-08-09,17:40,32.5,0,17.1,84,265,1.5,1000.5,2.4
2021-08-09,17:50,14.8,0,16.9,84,295,1.9,1000.4,2.7
2021-08-09,18:00,6.5,0,16.8,85,341,0.8,1000.5,1.8
2021-08-09,18:10,4.7,0,16.6,86,219,1,1001,1.8
2021-08-09,18:20,2,0,16.1,87,164,0.4,1001.2,0.9
2021-08-09,18:30,5.3,0,14.8,84,228,3.4,1001,7.2
2021-08-09,18:40,11,0,14.9,87,134,2.5,1001.2,4.8
2021-08-09,18:50,10.8,0,14.9,88,108,1.9,1001.2,4.2
2021-08-09,19:00,12.8,0,15,88,150,1.5,1001.2,2.4
2021-08-09,19:10,11.7,0,14.8,88,147,1.5,1001.4,2.1
2021-08-09,19:20,13.9,0,14.8,88,141,1.6,1001.2,2.7
2021-08-09,19:30,12.4,0,14.8,88,147,1.9,1001.2,2.7
2021-08-09,19:40,10.8,0,14.8,88,145,1.7,1001.4,2.4
2021-08-09,19:50,7.2,0,14.9,88,136,2,1001.4,3
2021-08-09,20:00,4,0,15,88,123,2,1001.5,3
2021-08-09,20:10,2.3,0,15.2,89,138,2.2,1001.5,3
2021-08-09,20:20,0.5,0,15.3,89,133,1.6,1001.7,2.4
2021-08-09,20:30,0.3,0,15.3,88,120,1.4,1001.7,2.1
2021-08-09,20:40,0.1,0,15.5,88,124,1.7,1001.7,2.4
2021-08-09,20:50,-0,0,15.6,88,131,1.4,1001.9,2.4
2021-08-09,21:00,0,0,15.7,88,148,1.2,1001.9,2.7
2021-08-09,21:10,-0,0,15.8,88,105,1.6,1001.7,2.4
2021-08-09,21:20,-0.1,0,15.7,89,119,1.6,1001.7,2.4
2021-08-09,21:30,-0.3,0,15.6,89,120,1.8,1001.9,2.7
2021-08-09,21:40,-0.4,0,15.6,89,120,1.8,1001.9,2.7
2021-08-09,21:50,-0.4,0,15.6,90,122,1.9,1001.9,3
2021-08-09,22:00,-0.1,0,15.6,90,126,2,1002,3
2021-08-09,22:10,-0.1,0,15.7,90,122,1.6,1002.2,2.7
2021-08-09,22:20,0.1,0,15.7,90,125,1.6,1002.2,3.3
2021-08-09,22:30,0.1,0,15.6,90,140,2.2,1002.4,3.6
2021-08-09,22:40,0.1,0,15.3,90,160,3.8,1002.6,6.3
2021-08-09,22:50,-0.1,0,15.3,90,155,2.8,1002.6,5.1
2021-08-09,23:00,-0.1,0,15.3,91,143,2.4,1002.7,3.6
2021-08-09,23:10,-0.1,0,15.2,91,140,2.8,1002.7,5.4
2021-08-09,23:20,-0,0,15.2,91,132,2.6,1002.7,4.5
2021-08-09,23:30,-0.1,0,15.2,91,132,2.6,1002.7,4.8
2021-08-09,23:40,0,0,15.2,91,123,2.2,1002.7,3.6
2021-08-09,23:50,-0.1,0,15.2,90,134,2.5,1002.9,4.5
2021-08-10,00:00,0,0,15.2,90,140,2.7,1002.9,4.2
2021-08-10,00:10,0.1,0,15.1,90,134,2.4,1002.9,4.2
2021-08-10,00:20,0.1,0,15.1,89,128,2,1002.9,3.3
2021-08-10,00:30,0.1,0,15.2,89,157,2.2,1003.1,3.9
2021-08-10,00:40,0.2,0,15.2,90,158,3.7,1003.1,6
2021-08-10,00:50,0.2,0,15.1,89,142,3.2,1003.2,6
2021-08-10,01:00,0.1,0,14.9,89,157,4.3,1003.2,7.2
2021-08-10,01:10,-0.1,0,14.8,89,148,3.1,1003.2,5.1
2021-08-10,01:20,-0,0,14.8,90,140,2.2,1003.2,4.5
2021-08-10,01:30,0.1,0,14.8,90,128,2.2,1003.4,4.2
2021-08-10,01:40,0,0,14.8,90,142,1.8,1003.4,3.9
2021-08-10,01:50,-0,0,14.8,89,151,1.9,1003.4,3.6
2021-08-10,02:00,0.1,0,14.8,89,164,2.6,1003.4,3.9
2021-08-10,02:10,-0,0,14.7,89,185,2.5,1003.6,3.6
2021-08-10,02:20,-0.1,0,14.8,90,150,2.1,1003.6,3.6
2021-08-10,02:30,-0.3,0,14.7,90,143,2.5,1003.6,4.2
2021-08-10,02:40,-0.5,0,14.6,90,133,2.9,1003.6,5.1
2021-08-10,02:50,-0.7,0,14.7,89,143,3.4,1003.6,4.8
2021-08-10,03:00,-0.5,0,14.8,89,147,2.7,1003.6,3.9
2021-08-10,03:10,-0.3,0,14.8,89,142,2.8,1003.6,4.5
2021-08-10,03:20,0.3,0,14.8,89,145,2.6,1003.7,3.9
2021-08-10,03:30,0.8,0,14.9,89,150,2.6,1003.7,3.9
2021-08-10,03:40,2.2,0,14.8,89,143,2.5,1003.7,4.2
2021-08-10,03:50,4,0,14.8,89,155,2.5,1003.7,4.5
2021-08-10,04:00,7,0,14.8,89,150,2.1,1003.9,3.6
2021-08-10,04:10,8.3,0,14.9,88,142,1.6,1003.9,2.7
2021-08-10,04:20,11.4,0,14.9,88,154,1.3,1003.9,2.1
2021-08-10,04:30,16.2,0,14.8,88,159,1.3,1003.9,2.4
2021-08-10,04:40,20.6,0,14.9,87,141,1.9,1003.9,3.3
2021-08-10,04:50,23.3,0,14.9,87,142,2.1,1004.1,3.3
2021-08-10,05:00,35.5,0,14.9,87,149,2.5,1004.1,3.6
2021-08-10,05:10,40.8,0,14.9,87,142,2.3,1004.1,3.6
2021-08-10,05:20,81.8,0,15,87,142,3.1,1004.2,5.1
2021-08-10,05:30,81,0.3,15.1,87,142,2.7,1004.2,3.9
2021-08-10,05:40,104.7,2,15.1,86,151,2.7,1004.2,4.2
2021-08-10,05:50,162,9.3,15.2,86,153,2.8,1004.2,4.2
2021-08-10,06:00,170.3,10,15.3,85,138,2.6,1004.2,3.9
2021-08-10,06:10,190.9,10,15.5,82,137,3,1004.2,4.5
2021-08-10,06:20,218.4,10,15.6,81,139,2.8,1004.2,4.2
2021-08-10,06:30,237.1,10,15.8,80,137,2.9,1004.2,4.2
2021-08-10,06:40,251.2,10,15.9,80,142,2.8,1004.2,4.5
2021-08-10,06:50,276.6,10,16.1,78,144,2.4,1004.2,4.5
2021-08-10,07:00,297.3,10,16.1,77,158,3.1,1004.2,5.4
2021-08-10,07:10,311,10,16.3,76,148,3.3,1004.4,5.4
2021-08-10,07:20,329.9,10,16.5,75,131,2.2,1004.4,3.9
2021-08-10,07:30,362.6,10,16.5,75,125,2.4,1004.4,4.5
2021-08-10,07:40,382.3,10,16.5,72,135,3.4,1004.6,5.4
2021-08-10,07:50,384.1,10,16.9,72,146,2.8,1004.6,5.1
2021-08-10,08:00,378.4,9.7,16.8,70,132,2.5,1004.6,4.5
2021-08-10,08:10,409,10,16.8,68,136,3.4,1004.7,5.4
2021-08-10,08:20,278,4.7,17.1,69,144,3.6,1004.6,5.4
2021-08-10,08:30,156.5,0.3,16.9,68,149,2.8,1004.9,4.5
2021-08-10,08:40,332,5,16.9,67,160,3.8,1004.9,5.4
2021-08-10,08:50,317.2,3.7,17.3,66,170,2.9,1004.9,4.5
2021-08-10,09:00,408.4,5.7,17.1,65,164,4,1005.1,5.7
2021-08-10,09:10,390.4,3.7,17.2,64,157,3.6,1004.7,6
2021-08-10,09:20,459.8,6,17.4,63,142,3.5,1005.1,5.1
2021-08-10,09:30,491.1,6.7,17.4,62,159,3.4,1004.9,6.6
2021-08-10,09:40,474.7,7.7,17.6,62,159,4.3,1004.7,6.9
2021-08-10,09:50,450.4,9.7,17.7,59,150,3.1,1004.9,5.7
2021-08-10,10:00,615.4,10,18,59,148,3.4,1004.9,6
2021-08-10,10:10,563.8,8,18.8,59,140,3.9,1004.7,6
2021-08-10,10:20,586.4,7,18.5,59,155,3.7,1004.9,6
2021-08-10,10:30,487.2,5.7,17.9,57,149,3.5,1004.7,5.7
2021-08-10,10:40,346.7,2.7,18.4,60,180,2.2,1004.9,4.5
2021-08-10,10:50,257.7,1,18.4,60,185,2.1,1004.6,4.5
2021-08-10,11:00,724.7,10,18.3,60,153,1.9,1004.9,4.5
2021-08-10,11:10,742.7,10,18.6,58,163,2.8,1004.9,4.5
2021-08-10,11:20,755.9,10,18.5,57,164,3.2,1004.6,4.8
2021-08-10,11:30,740.7,10,19,56,159,2.5,1004.4,4.8
2021-08-10,11:40,552.5,6.7,18.5,55,156,3.7,1004.6,6
2021-08-10,11:50,704.1,9.7,18.5,57,156,3.6,1004.6,6
2021-08-10,12:00,613.8,9,19,57,146,3.1,1004.6,4.8
2021-08-10,12:10,436,4.3,19,56,155,3,1004.4,5.4
2021-08-10,12:20,421.2,4.7,18.9,57,154,2.5,1004.6,4.8
2021-08-10,12:30,279.5,1.7,19,55,156,2,1004.4,3.6
2021-08-10,12:40,533.9,6.7,18.7,56,120,2.5,1004.6,3.9
2021-08-10,12:50,395.3,3.3,19.3,56,133,2.8,1004.4,4.2
2021-08-10,13:00,395.3,2.7,19.4,54,154,2,1004.6,4.2
2021-08-10,13:10,387.1,2.7,18.9,58,223,2.4,1004.4,4.5
2021-08-10,13:20,480.3,5.3,20,58,207,1,1004.6,2.4
2021-08-10,13:30,481.2,5.7,19.7,55,176,1.6,1004.6,4.5
2021-08-10,13:40,395.4,4.3,19.1,57,227,2.5,1004.6,4.5
2021-08-10,13:50,394.7,4.3,19.7,55,246,2.1,1004.4,4.2
2021-08-10,14:00,309.8,3,19.1,55,210,1.9,1004.9,5.7
2021-08-10,14:10,583.5,9.7,19.7,57,219,1.8,1004.9,4.5
2021-08-10,14:20,575.4,9.3,19.5,56,204,2.6,1004.7,5.1
2021-08-10,14:30,210.6,2,20.2,56,249,1.7,1004.7,4.2
2021-08-10,14:40,218.3,1.7,18.8,58,216,2.8,1004.9,5.4
2021-08-10,14:50,491.7,9.7,18.7,61,217,3.2,1004.6,5.7
2021-08-10,15:00,504.2,10,18.8,62,184,3.6,1004.9,6
2021-08-10,15:10,472.5,9.3,18.6,64,195,3.7,1004.7,7.5
2021-08-10,15:20,459.3,10,18.5,66,214,3.5,1004.7,7.2
2021-08-10,15:30,481.4,10,18.5,63,172,2.1,1004.6,5.1
2021-08-10,15:40,453.9,10,18.8,64,177,3.3,1004.7,7.8
2021-08-10,15:50,440.9,9.3,19,63,198,2.2,1004.7,5.1
2021-08-10,16:00,385.6,9,18.4,65,189,2.9,1004.9,5.7
2021-08-10,16:10,334.3,6.3,18.5,66,203,3.1,1004.9,5.1
2021-08-10,16:20,414.5,9.3,18.4,66,162,2.3,1004.7,4.2
2021-08-10,16:30,206,0.3,18.4,64,168,3.4,1004.7,6
2021-08-10,16:40,212.3,2,18,64,175,3.1,1004.7,5.4
2021-08-10,16:50,329.3,10,18.2,64,167,3.2,1005.1,5.4
2021-08-10,17:00,166.5,0,17.9,63,165,3.4,1005.2,5.1
2021-08-10,17:10,139.5,0,17.9,65,165,3.5,1005.2,4.8
2021-08-10,17:20,137.9,0,17.9,64,164,2.8,1005.1,4.2
2021-08-10,17:30,138.6,0,17.8,64,163,2.9,1005.2,4.5
2021-08-10,17:40,113.7,0,18,63,156,1.9,1005.2,3.6
2021-08-10,17:50,78.8,0,17.8,63,164,1.6,1005.2,2.7
2021-08-10,18:00,78.3,0,17.6,65,163,1.4,1005.1,2.7
2021-08-10,18:10,68.7,0,17.6,66,175,1.5,1005.6,2.7
2021-08-10,18:20,70.5,4.3,17.6,67,179,1.1,1005.6,2.4
2021-08-10,18:30,50,0,17.4,69,225,1.3,1005.2,2.4
2021-08-10,18:40,49.3,0,17.2,69,216,1.3,1005.1,2.7
2021-08-10,18:50,39.8,0,17.2,70,241,1.9,1005.6,3.6
2021-08-10,19:00,28.4,0,17.1,71,234,1.7,1005.4,3
2021-08-10,19:10,19.6,0,17,72,240,2.1,1005.8,3.6
2021-08-10,19:20,12,0,16.9,73,229,1.9,1005.8,3.3
2021-08-10,19:30,8.6,0,16.9,73,194,1,1005.9,2.4
2021-08-10,19:40,4.4,0,17,73,138,1,1005.8,2.1
2021-08-10,19:50,1.7,0,17,74,136,1.2,1005.8,1.8
2021-08-10,20:00,0.2,0,16.9,74,138,1.6,1006.3,2.4
2021-08-10,20:10,-0.6,0,16.9,75,138,1.1,1006.3,1.8
2021-08-10,20:20,-1,0,16.8,75,124,1,1006.1,1.8
2021-08-10,20:30,-1.4,0,16.6,75,127,1.1,1006.3,1.8
2021-08-10,20:40,-2,0,16.6,75,122,0.9,1005.9,1.5
2021-08-10,20:50,-2.6,0,16.3,76,132,0.9,1006.1,1.5
2021-08-10,21:00,-3,0,16.1,77,126,0.9,1006.1,1.5
2021-08-10,21:10,-2.9,0,16,77,127,0.8,1006.1,1.2
2021-08-10,21:20,-2.6,0,15.8,79,136,1,1006.1,1.5
2021-08-10,21:30,-2.1,0,15.5,80,144,1,1006.1,1.5
2021-08-10,21:40,-2.2,0,15.3,80,167,0.9,1006.1,1.5
2021-08-10,21:50,-2,0,15.3,80,154,0.8,1006.1,1.2
2021-08-10,22:00,-1.8,0,15.1,80,171,1.1,1006.1,1.8
2021-08-10,22:10,-1.9,0,15.1,81,158,1.1,1006.1,1.8
2021-08-10,22:20,-1.9,0,14.8,81,148,0.8,1006.3,1.8
2021-08-10,22:30,-1.7,0,14.8,81,138,1.6,1006.3,2.1
2021-08-10,22:40,-1.7,0,14.8,82,133,1.6,1006.3,2.1
2021-08-10,22:50,-1.7,0,14.6,82,131,1.3,1006.3,1.8
2021-08-10,23:00,-1.6,0,14.5,83,138,1.2,1006.3,1.8
2021-08-10,23:10,-1.3,0,14.4,83,141,1.5,1006.4,1.8
2021-08-10,23:20,-1.3,0,14.4,83,144,1.6,1006.4,2.1
2021-08-10,23:30,-1.2,0,14.1,83,138,1.9,1006.4,2.7
2021-08-10,23:40,-1.4,0,14.1,84,135,1.9,1006.4,2.7
2021-08-10,23:50,-1.3,0,14.3,84,146,1.6,1006.4,2.1
2021-08-11,00:00,-1.4,0,14.3,83,158,1.5,1006.4,2.4
2021-08-11,00:10,-1.4,0,14.1,83,142,1.1,1006.4,1.8
2021-08-11,00:20,-1,0,14.1,84,137,1.9,1006.4,2.7
2021-08-11,00:30,-1,0,14.2,83,142,1.9,1006.4,2.7
2021-08-11,00:40,-1.1,0,14.6,83,150,1.7,1006.4,2.4
2021-08-11,00:50,-1.3,0,14.4,82,133,1.6,1006.4,2.4
2021-08-11,01:00,-1.5,0,14.2,82,128,1.9,1006.4,2.4
2021-08-11,01:10,-1.6,0,14.1,83,133,1.6,1006.4,2.1
2021-08-11,01:20,-1.3,0,14.1,83,142,1.4,1006.4,1.8
2021-08-11,01:30,-1,0,13.9,84,160,1.4,1006.6,1.8
2021-08-11,01:40,-1.1,0,14.3,83,162,1.4,1006.6,2.1
2021-08-11,01:50,-1.3,0,14,83,129,1.1,1006.6,1.8
2021-08-11,02:00,-1.6,0,13.7,84,127,1.5,1006.6,2.1
2021-08-11,02:10,-1.3,0,13.3,84,131,0.4,1006.6,1.2
2021-08-11,02:20,-1.1,0,13.5,86,157,0.3,1006.8,0.9
2021-08-11,02:30,-1,0,13.5,86,167,0.8,1006.9,1.8
2021-08-11,02:40,-0.9,0,13.3,86,161,1.5,1006.9,2.1
2021-08-11,02:50,-1,0,13.3,87,161,1.3,1006.9,1.8
2021-08-11,03:00,-0.9,0,13.3,87,149,1.4,1006.9,2.1
2021-08-11,03:10,-0.8,0,13.2,87,144,1.4,1006.9,2.4
2021-08-11,03:20,-0.7,0,13.3,87,130,1.6,1006.9,2.4
2021-08-11,03:30,0.6,0,13.1,87,135,1,1006.9,1.8
2021-08-11,03:40,2.6,0,12.9,88,151,1.6,1006.9,2.4
2021-08-11,03:50,4.8,0,13.2,88,145,1.7,1006.9,2.4
2021-08-11,04:00,7.8,0,12.9,88,142,1,1007.1,1.8
2021-08-11,04:10,11.8,0,13,88,123,1.3,1007.1,1.8
2021-08-11,04:20,16.3,0,13,88,117,1.3,1007.1,2.4
2021-08-11,04:30,22.1,0,13.2,88,115,1.3,1007.1,2.1
2021-08-11,04:40,32.6,0,13.3,88,112,1.1,1007.1,1.8
2021-08-11,04:50,47.6,0,13.7,88,121,0.8,1007.1,1.5
2021-08-11,05:00,69.9,3.7,14,87,121,1.3,1007.1,1.8
2021-08-11,05:10,88.6,4,14,86,121,1.6,1007.3,2.1
2021-08-11,05:20,116.1,6.7,14.3,86,131,1.1,1007.3,1.8
2021-08-11,05:30,106.9,3,14.5,84,129,1.3,1007.1,1.8
2021-08-11,05:40,143.7,7,14.5,84,115,1.3,1007.1,1.8
2021-08-11,05:50,163.2,6.7,14.8,83,117,1.3,1007.1,2.1
2021-08-11,06:00,216.7,9.3,15,82,104,1.3,1007.3,1.8
2021-08-11,06:10,246,10,15.5,81,114,1.4,1007.3,3
2021-08-11,06:20,263.3,10,15.7,80,112,1.6,1007.3,2.4
2021-08-11,06:30,242.6,9.3,16.3,78,115,1.3,1007.4,3
2021-08-11,06:40,224.2,8,16.3,75,147,2.2,1007.4,3.6
2021-08-11,06:50,282.7,10,16,75,152,3.1,1007.4,4.5
2021-08-11,07:00,321.9,10,16.3,75,142,2.4,1007.3,3.6
2021-08-11,07:10,368.3,10,16.1,75,113,2.8,1007.3,4.2
2021-08-11,07:20,399.1,10,16.1,76,115,2.6,1007.3,4.2
2021-08-11,07:30,423.4,10,16.5,75,121,2.2,1007.6,3.6
2021-08-11,07:40,435.5,10,16.8,73,129,2.5,1007.6,4.5
2021-08-11,07:50,467.9,10,17,71,127,2.3,1007.4,3.6
2021-08-11,08:00,484.8,10,17,70,130,2.5,1007.6,4.5
2021-08-11,08:10,505.4,10,16.8,72,116,2.7,1007.3,3.9
2021-08-11,08:20,518.6,10,16.8,72,116,2.5,1007.4,3.6
2021-08-11,08:30,550.1,10,16.8,71,108,2.5,1007.4,3.9
2021-08-11,08:40,593.9,10,17.3,72,120,2.2,1007.6,3.6
2021-08-11,08:50,599.5,10,17.5,69,134,2.2,1007.4,3.9
2021-08-11,09:00,618.1,10,17.7,68,130,2.3,1007.8,4.2
2021-08-11,09:10,645.5,10,18.2,67,134,2.7,1007.8,4.5
2021-08-11,09:20,674,10,17.8,66,146,3.1,1007.9,5.1
2021-08-11,09:30,691.5,10,18.4,65,150,2.2,1007.9,4.2
2021-08-11,09:40,716.7,10,18.4,65,157,2.5,1007.9,4.8
2021-08-11,09:50,743.2,10,18.4,66,112,2.5,1007.8,3.9
2021-08-11,10:00,741.7,10,18.4,64,148,2.9,1007.8,5.1
2021-08-11,10:10,632.6,8.7,18.5,61,161,3.4,1007.8,6
2021-08-11,10:20,684.1,9,18.3,62,159,3.4,1007.8,6.9
2021-08-11,10:30,739.1,10,18.5,62,169,3,1007.9,4.8
2021-08-11,10:40,736.5,10,19.7,61,159,2.2,1007.9,4.5
2021-08-11,10:50,695.7,9.7,18.9,58,157,2.3,1007.9,5.4
2021-08-11,11:00,547.7,7.3,19,61,209,2.3,1007.8,5.4
2021-08-11,11:10,447.1,3.7,19.1,56,148,2.2,1007.9,4.2
2021-08-11,11:20,326.7,0,18.7,61,192,1.9,1007.9,4.5
2021-08-11,11:30,273,0.3,18.8,63,217,2.2,1007.9,4.8
2021-08-11,11:40,307,0.3,18.1,64,210,2.3,1007.9,4.5
2021-08-11,11:50,488.4,5,18.3,64,230,2.2,1007.8,4.2
2021-08-11,12:00,451.7,3.7,18.9,63,221,1.4,1007.9,3
2021-08-11,12:10,417.5,3.3,18.8,62,216,2,1007.8,4.5
2021-08-11,12:20,344.2,3.3,18.7,63,231,2.2,1007.9,4.8
2021-08-11,12:30,581,7.3,19,61,244,1.4,1007.9,3.3
2021-08-11,12:40,377.9,4,19.8,60,198,1.3,1007.9,3.3
2021-08-11,12:50,665.4,8.7,19.5,60,176,2,1008.3,3.6
2021-08-11,13:00,666.6,8.7,19.5,59,195,2.1,1007.9,4.5
2021-08-11,13:10,716.8,10,19.1,60,172,2.5,1008.1,5.1
2021-08-11,13:20,576.3,8.3,19.5,60,185,2.5,1007.9,7.2
2021-08-11,13:30,703.2,9.7,19.1,59,256,1.9,1008.3,4.5
2021-08-11,13:40,712.9,10,19.1,60,238,2.7,1008.3,6.6
2021-08-11,13:50,698.2,10,19.3,60,217,3,1008.1,5.7
2021-08-11,14:00,718.5,10,19.5,61,216,3.4,1008.1,6
2021-08-11,14:10,644.5,10,19.3,61,214,2.8,1008.3,6
2021-08-11,14:20,650.7,10,19.8,61,227,2.2,1008.1,4.8
2021-08-11,14:30,641.5,10,19.6,61,204,2.4,1008.1,5.4
2021-08-11,14:40,581.6,10,18.9,60,192,3.4,1008.3,5.7
2021-08-11,14:50,427,7.7,18.7,59,218,2.5,1008.4,5.1
2021-08-11,15:00,539.7,10,18.7,62,241,2.9,1008.3,5.7
2021-08-11,15:10,171.9,0.3,18.5,61,241,2.5,1008.4,6
2021-08-11,15:20,179.7,1,18.4,63,221,2.1,1008.4,4.2
2021-08-11,15:30,385,5.7,18.4,66,238,1.6,1008.1,5.7
2021-08-11,15:40,288.9,3,18.2,69,290,3.2,1008.6,5.7
2021-08-11,15:50,217.9,1.7,17.7,70,318,2.5,1008.6,5.4
2021-08-11,16:00,381.5,6,17.7,70,314,2.7,1008.4,4.8
2021-08-11,16:10,218.4,0,17.7,70,310,3.2,1008.6,5.7
2021-08-11,16:20,148.9,0,17.4,71,307,3.2,1008.8,5.7
2021-08-11,16:30,127.3,0,17.3,70,315,3,1008.6,4.5
2021-08-11,16:40,362.9,7.3,17.2,70,309,2.9,1009,4.5
2021-08-11,16:50,364.2,9.3,17.4,69,317,3.3,1008.6,5.1
2021-08-11,17:00,194.4,3.7,17.2,69,321,3.1,1008.6,5.1
2021-08-11,17:10,179.6,1.7,17.2,70,306,2.7,1009,4.2
2021-08-11,17:20,121.5,0.3,17.2,71,315,3.1,1008.8,5.1
2021-08-11,17:30,127.5,2.7,17,70,321,2.5,1009,3.9
2021-08-11,17:40,96.2,0,17.1,70,319,2.3,1009,3.6
2021-08-11,17:50,111.8,1.7,17.1,69,331,2.4,1009.1,3.6
2021-08-11,18:00,119.5,4,17.2,68,324,2.6,1009.1,4.2
2021-08-11,18:10,139.6,10,16.8,67,328,3.4,1009,5.1
2021-08-11,18:20,119.8,10,16.8,67,326,3.1,1009,5.1
2021-08-11,18:30,96.8,10,16.8,67,328,2.6,1008.8,4.2
2021-08-11,18:40,77.4,10,16.8,67,323,2.2,1009.1,3.3
2021-08-11,18:50,73.1,10,16.8,66,299,1.5,1009.3,2.7
2021-08-11,19:00,58.3,10,16.9,67,294,1.6,1009.3,2.7
2021-08-11,19:10,32,5.3,16.7,66,315,1.8,1009.3,2.7
2021-08-11,19:20,12.2,5.3,16.8,67,314,1.5,1009.1,2.7
2021-08-11,19:30,6.4,2.3,16.5,69,307,1.9,1009.6,3.3
2021-08-11,19:40,1.1,0,16.4,69,313,2,1009.6,3
2021-08-11,19:50,0.1,0,16.2,71,295,1.8,1009.5,3
2021-08-11,20:00,-0.6,0,16.2,71,315,1.3,1009.5,2.7
2021-08-11,20:10,-0.8,0,16.2,71,285,1.8,1009.5,2.4
2021-08-11,20:20,-1,0,16.1,71,304,1,1009.6,2.1
2021-08-11,20:30,-1.5,0,16.1,72,303,1.3,1009.6,2.1
2021-08-11,20:40,-2.4,0,16,73,331,1.3,1009.6,3
2021-08-11,20:50,-2.7,0,16,74,328,2.2,1009.5,3
2021-08-11,21:00,-2.6,0,15.7,75,297,2.1,1009.5,3.3
2021-08-11,21:10,-2.6,0,15.4,77,280,1.8,1009.5,3
2021-08-11,21:20,-2.2,0,15.3,77,282,2.1,1009.6,3.3
2021-08-11,21:30,-1.7,0,15.3,77,291,1.7,1009.6,2.7
2021-08-11,21:40,-1,0,15.3,78,292,1.3,1009.8,2.1
2021-08-11,21:50,-0.7,0,15.3,78,314,1.1,1010,2.1
2021-08-11,22:00,-0.4,0,15.2,78,323,0.2,1010,1.8
2021-08-11,22:10,0,0,15.3,79,283,0.4,1010,1.5
2021-08-11,22:20,-0.2,0,15.2,79,28,1.3,1010,2.1
2021-08-11,22:30,-0.6,0,15.2,79,20,0.8,1010,1.8
2021-08-11,22:40,-0.7,0,15,80,83,0.5,1010,1.2
2021-08-11,22:50,-1.2,0,15,80,328,0.6,1009.8,1.2
2021-08-11,23:00,-1.5,0,14.8,81,147,0.9,1009.8,1.8
2021-08-11,23:10,-1.1,0,14.8,81,134,1.3,1009.8,1.8
2021-08-11,23:20,-0.3,0,14.8,82,133,1.3,1010,2.1
2021-08-11,23:30,-1,0,14.7,82,111,1.3,1009.8,2.4
2021-08-11,23:40,-0.9,0,14.7,82,109,1.6,1009.8,2.4
2021-08-11,23:50,-0.2,0,14.7,82,129,1.3,1009.8,2.1
2021-08-12,00:00,-0.1,0,14.7,82,139,1,1009.6,1.8
2021-08-12,00:10,-0.2,0,14.7,82,128,1.1,1009.6,1.5
2021-08-12,00:20,-0.2,0,14.7,82,131,1,1009.6,1.8
2021-08-12,00:30,-0.2,0,14.7,82,120,1.2,1009.6,1.8
2021-08-12,00:40,-0.3,0,14.8,82,117,1.6,1009.6,2.4
2021-08-12,00:50,-0.9,0,14.8,82,120,1.8,1009.6,2.4
2021-08-12,01:00,-1.1,0,14.7,82,135,1.6,1009.5,2.1
2021-08-12,01:10,-1.3,0,14.7,82,130,1.6,1009.1,2.4
2021-08-12,01:20,-1,0,14.8,82,147,1.4,1009.1,2.1
2021-08-12,01:30,-0.9,0,14.8,82,146,1.3,1009.1,2.4
2021-08-12,01:40,-0.5,0,14.8,82,149,1.5,1009.1,2.4
2021-08-12,01:50,-0.3,0,14.8,81,137,1.9,1009.1,2.7
2021-08-12,02:00,-0.4,0,14.7,82,122,2.1,1009,2.7
2021-08-12,02:10,-0.8,0,14.7,82,120,2.2,1008.8,3
2021-08-12,02:20,-0.7,0,14.7,81,123,1.6,1008.8,2.7
2021-08-12,02:30,-0.7,0,14.8,79,170,1.2,1008.6,2.4
2021-08-12,02:40,-0.6,0,14.8,78,168,1.3,1008.6,1.8
2021-08-12,02:50,-0.6,0,14.9,78,161,0.9,1008.4,1.5
